Ano SIAFI,Classificação RP,Classificação RP (Cod),Função DESP,Resultado Lei (Cod) DESP,Resultado Lei DESP,Resultado EOF (Cod) DESP,Resultado EOF DESP,RP (Cod),RP,Poder DESP,Setor DESP,Emenda (Tipo),Dotação Inicial (IPCA),Pago (IPCA)
2022,-,-,GESTÃO AMBIENTAL,9,"DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC",9,"DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC",-,-,PODER EXECUTIVO,MEIO AMBIENTE,ACRÉSCIMO - APROPRIAÇÃO,"0,00","875.949,16"
2022,-,-,HABITAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,DESENVOLVIMENTO REGIONAL,INCLUSÃO - APROPRIAÇÃO,"4.402.291,49","0,00"
2022,-,-,HABITAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,DESENVOLVIMENTO REGIONAL,-,"8.914.640,26","0,00"
2022,-,-,HABITAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,-,-,PODER EXECUTIVO,DESENVOLVIMENTO REGIONAL,Proposta do Orçamento (Executivo),"0,00","2.699.067,45"
2022,-,-,HABITAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,-,-,PODER EXECUTIVO,NÃO INFORMADO,Proposta do Orçamento (Executivo),"0,00","0,00"
2022,-,-,HABITAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,3,DESP. PRIM. DISC. (PAC),-,-,PODER EXECUTIVO,NÃO INFORMADO,Proposta do Orçamento (Executivo),"0,00","0,00"
2022,-,-,HABITAÇÃO,3,DESP. PRIM. DISCRIC. (PPI / PAC),3,DESP. PRIM. DISC. (PAC),-,-,PODER EXECUTIVO,DESENVOLVIMENTO REGIONAL,Proposta do Orçamento (Executivo),"0,00","0,00"
2022,-,-,HABITAÇÃO,3,DESP. PRIM. DISCRIC. (PPI / PAC),3,DESP. PRIM. DISC. (PAC),-,-,PODER EXECUTIVO,NÃO INFORMADO,Proposta do Orçamento (Executivo),"0,00","0,00"
2022,-,-,HABITAÇÃO,6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,DESENVOLVIMENTO REGIONAL,INCLUSÃO - APROPRIAÇÃO,"307.810,42","0,00"
2022,-,-,HABITAÇÃO,6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),-,-,PODER EXECUTIVO,DESENVOLVIMENTO REGIONAL,INCLUSÃO - APROPRIAÇÃO,"0,00","0,00"
2022,-,-,HABITAÇÃO,6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),-,-,PODER EXECUTIVO,DESENVOLVIMENTO REGIONAL,INCLUSÃO DE DESPESA (APR.),"0,00","0,00"
2022,-,-,HABITAÇÃO,6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),-,-,PODER EXECUTIVO,NÃO INFORMADO,INCLUSÃO DE DESPESA (APR.),"0,00","0,00"
2022,-,-,HABITAÇÃO,7,DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,DESENVOLVIMENTO REGIONAL,INCLUSÃO - APROPRIAÇÃO,"28.614.894,67","0,00"
2022,-,-,HABITAÇÃO,7,DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA,7,DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA,-,-,PODER EXECUTIVO,DESENVOLVIMENTO REGIONAL,INCLUSÃO - APROPRIAÇÃO,"0,00","0,00"
2022,-,-,HABITAÇÃO,8,"DESP.DISC.DECORRENTE DE EMENDA SF,CD E COMISSAO MISTA CN",NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,DESENVOLVIMENTO REGIONAL,ACRÉSCIMO - APROPRIAÇÃO,"0,00","0,00"
2022,-,-,HABITAÇÃO,9,"DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC",NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,DESENVOLVIMENTO REGIONAL,ACRÉSCIMO - APROPRIAÇÃO,"22.011.457,44","0,00"
2022,-,-,HABITAÇÃO,9,"DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC",9,"DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC",-,-,PODER EXECUTIVO,DESENVOLVIMENTO REGIONAL,ACRÉSCIMO - APROPRIAÇÃO,"0,00","0,00"
2022,-,-,INDÚSTRIA,0,DESP. FINANCEIRA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,"ECONOMIA, TRABALHO E PREVIDÊNCIA",-,"128.701.869,92","0,00"
2022,-,-,INDÚSTRIA,0,DESP. FINANCEIRA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,MINAS E ENERGIA,-,"80.121.705,09","0,00"
2022,-,-,INDÚSTRIA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,-,-,PODER EXECUTIVO,"ECONOMIA, TRABALHO E PREVIDÊNCIA",Proposta do Orçamento (Executivo),"0,00","86.187.918,13"
2022,-,-,INDÚSTRIA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,-,-,PODER EXECUTIVO,MINAS E ENERGIA,Proposta do Orçamento (Executivo),"0,00","26.188.575,47"
2022,-,-,INDÚSTRIA,1,DESP. PRIM. OBRIGATÓRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,OUTROS ENCARGOS,"ECONOMIA, TRABALHO E PREVIDÊNCIA",-,"4.402,29","0,00"
2022,-,-,INDÚSTRIA,1,DESP. PRIM. OBRIGATÓRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,"ECONOMIA, TRABALHO E PREVIDÊNCIA",ACRÉSCIMO - REMANEJAMENTO,"- 3.708.085,34","0,00"
2022,-,-,INDÚSTRIA,1,DESP. PRIM. OBRIGATÓRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,"ECONOMIA, TRABALHO E PREVIDÊNCIA",-,"721.437.621,74","0,00"
2022,-,-,INDÚSTRIA,1,DESP. PRIM. OBRIGATÓRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,MINAS E ENERGIA,ACRÉSCIMO - REMANEJAMENTO,"- 10.750.006,21","0,00"
2022,-,-,INDÚSTRIA,1,DESP. PRIM. OBRIGATÓRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,MINAS E ENERGIA,-,"1.214.525.930,81","0,00"
2022,-,-,INDÚSTRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,-,-,OUTROS ENCARGOS,"ECONOMIA, TRABALHO E PREVIDÊNCIA",Proposta do Orçamento (Executivo),"0,00","0,00"
2022,-,-,INDÚSTRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,-,-,PODER EXECUTIVO,"ECONOMIA, TRABALHO E PREVIDÊNCIA",Proposta do Orçamento (Executivo),"0,00","386.077.079,50"
2022,-,-,INDÚSTRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,-,-,PODER EXECUTIVO,MINAS E ENERGIA,Proposta do Orçamento (Executivo),"0,00","586.846.535,65"
2022,-,-,INDÚSTRIA,2,DESP. PRIM. DISCRICIONÁRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,"ECONOMIA, TRABALHO E PREVIDÊNCIA",ACRÉSCIMO - APROPRIAÇÃO,"2.648.009,15","0,00"
2022,-,-,INDÚSTRIA,2,DESP. PRIM. DISCRICIONÁRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,"ECONOMIA, TRABALHO E PREVIDÊNCIA",ACRÉSCIMO - REMANEJAMENTO,"- 387.009.061,22","0,00"
2022,-,-,INDÚSTRIA,2,DESP. PRIM. DISCRICIONÁRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,"ECONOMIA, TRABALHO E PREVIDÊNCIA",-,"746.183.634,08","0,00"
2022,-,-,INDÚSTRIA,2,DESP. PRIM. DISCRICIONÁRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,MINAS E ENERGIA,ACRÉSCIMO - APROPRIAÇÃO,"26.413.748,93","0,00"
2022,-,-,INDÚSTRIA,2,DESP. PRIM. DISCRICIONÁRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,MINAS E ENERGIA,ACRÉSCIMO - REMANEJAMENTO,"- 13.206.874,46","0,00"
2022,-,-,INDÚSTRIA,2,DESP. PRIM. DISCRICIONÁRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,MINAS E ENERGIA,-,"207.727.150,19","0,00"
2022,-,-,INDÚSTRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,-,-,PODER EXECUTIVO,DESENVOLVIMENTO REGIONAL,Proposta do Orçamento (Executivo),"0,00","0,00"
2022,-,-,INDÚSTRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,-,-,PODER EXECUTIVO,"ECONOMIA, TRABALHO E PREVIDÊNCIA",Proposta do Orçamento (Executivo),"0,00","544.684.937,32"
2022,-,-,INDÚSTRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,-,-,PODER EXECUTIVO,MINAS E ENERGIA,Proposta do Orçamento (Executivo),"0,00","147.082.560,92"
2022,-,-,INDÚSTRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,-,-,PODER EXECUTIVO,NÃO INFORMADO,Proposta do Orçamento (Executivo),"0,00","0,00"
2022,-,-,INDÚSTRIA,3,DESP. PRIM. DISCRIC. (PPI / PAC),3,DESP. PRIM. DISC. (PAC),-,-,PODER EXECUTIVO,MINAS E ENERGIA,Proposta do Orçamento (Executivo),"0,00","0,00"
2022,-,-,INDÚSTRIA,6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,"ECONOMIA, TRABALHO E PREVIDÊNCIA",INCLUSÃO - APROPRIAÇÃO,"330.171,86","0,00"
2022,-,-,INDÚSTRIA,6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,MINAS E ENERGIA,INCLUSÃO - APROPRIAÇÃO,"220.114,57","0,00"
2022,-,-,INDÚSTRIA,6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),-,-,PODER EXECUTIVO,DESENVOLVIMENTO REGIONAL,INCLUSÃO - APROPRIAÇÃO,"0,00","0,00"
2022,-,-,INDÚSTRIA,6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),-,-,PODER EXECUTIVO,DESENVOLVIMENTO REGIONAL,INCLUSÃO DE DESPESA (APR.),"0,00","0,00"
2022,-,-,INDÚSTRIA,6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),-,-,PODER EXECUTIVO,DESENVOLVIMENTO REGIONAL,Proposta do Orçamento (Executivo),"0,00","0,00"
2022,-,-,INDÚSTRIA,6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),-,-,PODER EXECUTIVO,"ECONOMIA, TRABALHO E PREVIDÊNCIA",INCLUSÃO - APROPRIAÇÃO,"0,00","0,00"
2022,-,-,INDÚSTRIA,6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),-,-,PODER EXECUTIVO,"ECONOMIA, TRABALHO E PREVIDÊNCIA",INCLUSÃO DE DESPESA (APR.),"0,00","0,00"
2022,-,-,INDÚSTRIA,6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),-,-,PODER EXECUTIVO,MINAS E ENERGIA,INCLUSÃO - APROPRIAÇÃO,"0,00","0,00"
2022,-,-,INDÚSTRIA,6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),-,-,PODER EXECUTIVO,NÃO INFORMADO,INCLUSÃO DE DESPESA (APR.),"0,00","0,00"
2022,-,-,INDÚSTRIA,8,"DESP.DISC.DECORRENTE DE EMENDA SF,CD E COMISSAO MISTA CN",NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,MINAS E ENERGIA,ACRÉSCIMO - APROPRIAÇÃO,"0,00","0,00"
2022,-,-,INDÚSTRIA,9,"DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC",9,"DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC",-,-,PODER EXECUTIVO,MINAS E ENERGIA,ACRÉSCIMO - APROPRIAÇÃO,"0,00","3.462,15"
2022,-,-,JUDICIÁRIA,0,DESP. FINANCEIRA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER JUDICIÁRIO,PODERES,-,"11.308.495.815,97","0,00"
2022,-,-,JUDICIÁRIA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,-,-,PODER JUDICIÁRIO,PODERES,Proposta do Orçamento (Executivo),"0,00","5.177.768.246,87"
2022,-,-,JUDICIÁRIA,1,DESP. PRIM. OBRIGATÓRIA,NÃO INFORMADO,NÃO INFORMADO,-,-,PODER JUDICIÁRIO,PODERES,Proposta do Orçamento (Executivo),"0,00","- 2.027,12"
2022,-,-,JUDICIÁRIA,1,DESP. PRIM. OBRIGATÓRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER JUDICIÁRIO,PODERES,-,"63.161.711.045,20","0,00"
2022,-,-,JUDICIÁRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,-,-,PODER JUDICIÁRIO,PODERES,Proposta do Orçamento (Executivo),"0,00","31.483.958.031,39"
2022,-,-,JUDICIÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,NÃO INFORMADO,NÃO INFORMADO,-,-,PODER JUDICIÁRIO,PODERES,Proposta do Orçamento (Executivo),"0,00","- 4.369,47"
2022,-,-,JUDICIÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER JUDICIÁRIO,PODERES,INCLUSÃO - REMANEJAMENTO,"0,00","0,00"
2022,-,-,JUDICIÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER JUDICIÁRIO,PODERES,-,"17.641.419.309,84","0,00"
2022,-,-,JUDICIÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,-,-,PODER JUDICIÁRIO,PODERES,Proposta do Orçamento (Executivo),"0,00","5.474.288.490,92"
2022,-,-,JUDICIÁRIA,6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),-,-,PODER JUDICIÁRIO,PODERES,INCLUSÃO DE DESPESA (APR.),"0,00","0,00"
2022,-,-,LEGISLATIVA,0,DESP. FINANCEIRA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER LEGISLATIVO,PODERES,-,"1.424.655.644,79","0,00"
2022,-,-,LEGISLATIVA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,-,-,PODER LEGISLATIVO,PODERES,Proposta do Orçamento (Executivo),"0,00","617.251.272,70"
2022,-,-,LEGISLATIVA,1,DESP. PRIM. OBRIGATÓRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER LEGISLATIVO,PODERES,-,"13.585.288.395,34","0,00"
2022,-,-,LEGISLATIVA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,-,-,PODER LEGISLATIVO,PODERES,Proposta do Orçamento (Executivo),"0,00","6.220.203.338,03"
2022,-,-,LEGISLATIVA,2,DESP. PRIM. DISCRICIONÁRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER LEGISLATIVO,PODERES,-,"5.164.826.882,72","0,00"
2022,-,-,LEGISLATIVA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,-,-,PODER LEGISLATIVO,PODERES,Proposta do Orçamento (Executivo),"0,00","1.108.072.062,90"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,0,DESP. FINANCEIRA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,OUTROS ENCARGOS,"ECONOMIA, TRABALHO E PREVIDÊNCIA",-,"600.458.734,71","0,00"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,0,DESP. FINANCEIRA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,AGRICULTURA,-,"185.499.545,74","0,00"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,-,-,OUTROS ENCARGOS,"ECONOMIA, TRABALHO E PREVIDÊNCIA",Proposta do Orçamento (Executivo),"0,00","315.039.270,34"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,-,-,PODER EXECUTIVO,AGRICULTURA,Proposta do Orçamento (Executivo),"0,00","82.943.210,33"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,1,DESP. PRIM. OBRIGATÓRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,AGRICULTURA,ACRÉSCIMO - REMANEJAMENTO,"- 4.471.298,51","0,00"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,1,DESP. PRIM. OBRIGATÓRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,AGRICULTURA,-,"1.558.580.484,68","0,00"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,-,-,PODER EXECUTIVO,AGRICULTURA,Proposta do Orçamento (Executivo),"0,00","899.382.478,40"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,AGRICULTURA,ACRÉSCIMO - APROPRIAÇÃO,"68.088.965,78","0,00"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,AGRICULTURA,ACRÉSCIMO - REMANEJAMENTO,"- 191.184.411,84","0,00"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,AGRICULTURA,INCLUSÃO - APROPRIAÇÃO,"17.321.997,88","0,00"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,AGRICULTURA,-,"402.660.886,93","0,00"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,-,-,PODER EXECUTIVO,AGRICULTURA,Proposta do Orçamento (Executivo),"0,00","204.786.537,62"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,-,-,PODER EXECUTIVO,NÃO INFORMADO,Proposta do Orçamento (Executivo),"0,00","0,00"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,AGRICULTURA,INCLUSÃO - APROPRIAÇÃO,"3.640.316,46","0,00"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),-,-,PODER EXECUTIVO,AGRICULTURA,INCLUSÃO - APROPRIAÇÃO,"0,00","164.775,78"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),-,-,PODER EXECUTIVO,AGRICULTURA,INCLUSÃO DE DESPESA (APR.),"0,00","0,00"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),-,-,PODER EXECUTIVO,NÃO INFORMADO,ACRÉSCIMO À DESPESA (APR.),"0,00","0,00"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),-,-,PODER EXECUTIVO,NÃO INFORMADO,INCLUSÃO DE DESPESA (APR.),"0,00","0,00"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),6,DESP. PRIM. DISC. (EMENDAS INDIVIDUAIS),-,-,PODER EXECUTIVO,NÃO INFORMADO,NÃO INFORMADO,"0,00","0,00"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,7,DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,AGRICULTURA,INCLUSÃO - APROPRIAÇÃO,"39.606.747,37","0,00"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,7,DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA,7,DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA,-,-,PODER EXECUTIVO,AGRICULTURA,ACRÉSCIMO - APROPRIAÇÃO,"0,00","0,00"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,7,DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA,7,DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA,-,-,PODER EXECUTIVO,AGRICULTURA,INCLUSÃO - APROPRIAÇÃO,"0,00","1.456.942,88"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,8,"DESP.DISC.DECORRENTE DE EMENDA SF,CD E COMISSAO MISTA CN",NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,AGRICULTURA,ACRÉSCIMO - APROPRIAÇÃO,"0,00","0,00"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,8,"DESP.DISC.DECORRENTE DE EMENDA SF,CD E COMISSAO MISTA CN",8,"DESP.DISC.DECORRENTE DE EMENDA SF,CD E COMISSAO MISTA CN",-,-,PODER EXECUTIVO,AGRICULTURA,ACRÉSCIMO - APROPRIAÇÃO,"0,00","0,00"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,9,"DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC",NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,AGRICULTURA,ACRÉSCIMO - APROPRIAÇÃO,"594.309.350,92","0,00"
2022,-,-,ORGANIZAÇÃO AGRÁRIA,9,"DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC",9,"DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC",-,-,PODER EXECUTIVO,AGRICULTURA,ACRÉSCIMO - APROPRIAÇÃO,"0,00","6.302.809,60"
2022,-,-,PREVIDÊNCIA SOCIAL,0,DESP. FINANCEIRA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,"ECONOMIA, TRABALHO E PREVIDÊNCIA",-,"646.143.665,41","0,00"
2022,-,-,PREVIDÊNCIA SOCIAL,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,-,-,PODER EXECUTIVO,"ECONOMIA, TRABALHO E PREVIDÊNCIA",Proposta do Orçamento (Executivo),"0,00","597.952.750,52"
2022,-,-,PREVIDÊNCIA SOCIAL,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,-,-,PODER EXECUTIVO,NÃO INFORMADO,Proposta do Orçamento (Executivo),"0,00","0,00"
2022,-,-,PREVIDÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,DEFENSORIA PÚBLICA,PODERES,-,"22.596.844,45","0,00"
2022,-,-,PREVIDÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,MINISTÉRIO PÚBLICO,PODERES,-,"929.770.946,56","0,00"
2022,-,-,PREVIDÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,OUTROS ENCARGOS,"ECONOMIA, TRABALHO E PREVIDÊNCIA",-,"4.931.560.235,76","0,00"
2022,-,-,PREVIDÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,AGRICULTURA,-,"3.082.504.703,32","0,00"
2022,-,-,PREVIDÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,CIDADANIA E ESPORTE,-,"7.439.872,62","0,00"
2022,-,-,PREVIDÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,CIÊNCIA E TECNOLOGIA E COMUNICAÇÕES,-,"2.036.246.521,12","0,00"
2022,-,-,PREVIDÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,NÃO APLICÁVEL,NÃO APLICÁVEL,-,-,PODER EXECUTIVO,DEFESA,-,"30.249.329.611,36","0,00"
